publishedAtDate,text,stars,isLocalGuide,reviewerNumberOfReviews,responseFromOwnerText,responseFromOwnerDate,OwnerResponseDays,TextDensity,Document
2026-04-23 20:41:08.951000+00:00,"Each week when the driver comes they're always friendly and acknowledge my young boys who love garbage trucks. Last week they gave us a nice ""shaving a haircut"" horn honk.",5,False,9,,,,5.7,"Each week when the driver comes they're always friendly and acknowledge my young boys who love garbage trucks. Last week they gave us a nice ""shaving a haircut"" horn honk."
2026-04-22 23:55:37.207000+00:00,Customer service the way it should be done!  <PERSON> in the office walked me right through to update my info.  You could hear the smile in her voice!,5,False,3,,,,5.25,Customer service the way it should be done!  <PERSON> in the office walked me right through to update my info.  You could hear the smile in her voice!
2026-04-22 23:43:56.989000+00:00,Always on time and very courteous.,5,False,6,,,,5.666666666666667,Always on time and very courteous.
2026-04-22 20:35:27.034000+00:00,Excellent service weekly.  I called the office and spoke with <PERSON> and got exceptional service from her also.,5,True,75,,,,6.111111111111111,Excellent service weekly.  I called the office and spoke with <PERSON> and got exceptional service from her also.
2026-04-22 15:11:42.250000+00:00,"The price keeps increasing for this service and they already cost way more than other companies in our area. The fees they have to come out if a day was missed cost almost as much as <PERSON> charges for an entire month of service. I used to be happy with this company, but now I can’t stand them.",1,True,12,Thank you for sharing your positive experiences with Logan and our recycling team member. We're thrilled to hear about their exceptional service and will certainly pass on your praise and gratitude to them.,2024-07-29 16:35:31+00:00,631.0,5.068965517241379,"The price keeps increasing for this service and they already cost way more than other companies in our area. The fees they have to come out if a day was missed cost almost as much as <PERSON> charges for an entire month of service. I used to be happy with this company, but now I can’t stand them."
2026-04-16 00:13:06.861000+00:00,"I recently moved from a 35 to a 65-gallon bin and appreciated the transparency regarding their policies (e.g. I can downsize again for free after one year, or pay a $27 fee to do it sooner). Adding extra yard waste bins is also affordable at about $8 each, with only a three-month wait to switch back for free. It is a straightforward experience with clear timelines on when to expect your new bins and when the billing changes take effect. Very helpful customer service over the phone.",5,False,3,,,,5.586206896551724,"I recently moved from a 35 to a 65-gallon bin and appreciated the transparency regarding their policies (e.g. I can downsize again for free after one year, or pay a $27 fee to do it sooner). Adding extra yard waste bins is also affordable at about $8 each, with only a three-month wait to switch back for free. It is a straightforward experience with clear timelines on when to expect your new bins and when the billing changes take effect. Very helpful customer service over the phone."
2026-04-15 00:33:41.022000+00:00,Thank you <PERSON> for following through and making sure our request was addressed. This is an important service for folks like us! Good Job!,5,False,3,,,,5.8,Thank you <PERSON> for following through and making sure our request was addressed. This is an important service for folks like us! Good Job!
2026-04-09 22:04:02.856000+00:00,"The people who collect the trash that I have met are awesome. The company has waited 2 months after I closed an account and then sent another bill, 3 times now. Watch out, they will try to scam you",1,False,4,,,,5.051282051282051,"The people who collect the trash that I have met are awesome. The company has waited 2 months after I closed an account and then sent another bill, 3 times now. Watch out, they will try to scam you"
2026-04-09 04:27:25.018000+00:00,Today I requested a service change from <ORGANIZATION> and was taking care by their lovely reps <PERSON>. She made the entire transaction quick and easy. Thank you <PERSON>!,5,False,2,,,,5.714285714285714,Today I requested a service change from <ORGANIZATION> and was taking care by their lovely reps <PERSON>. She made the entire transaction quick and easy. Thank you <PERSON>!
2026-04-07 04:23:58.930000+00:00,These guys are awesome! Never have we had a missed pick up or problem with them. Always grateful for our weekly services! Thanks!!,5,True,12,,,,5.6521739130434785,These guys are awesome! Never have we had a missed pick up or problem with them. Always grateful for our weekly services! Thanks!!
2026-04-06 16:48:06.447000+00:00,"I can't say enough good things about the garbage, recycling, and compost pickup drivers at <ORGANIZATION>. They are consistently reliable, always showing up on schedule and making sure the bins are completely emptied and placed back neatly. I spend my days behind the wheel of a commercial rig myself, so I know exactly how demanding it is to navigate tight residential streets safely while keeping to a strict route and schedule. These drivers make it look easy and handle their rigs with incredible skill. They are true professionals who clearly take pride in what they do, whether it's pouring rain or scorching hot. Thank you to the whole team for the hard work and for keeping our neighborhood clean! Highly recommend.",5,False,2,,,,5.950819672131147,"I can't say enough good things about the garbage, recycling, and compost pickup drivers at <ORGANIZATION>. They are consistently reliable, always showing up on schedule and making sure the bins are completely emptied and placed back neatly. I spend my days behind the wheel of a commercial rig myself, so I know exactly how demanding it is to navigate tight residential streets safely while keeping to a strict route and schedule. These drivers make it look easy and handle their rigs with incredible skill. They are true professionals who clearly take pride in what they do, whether it's pouring rain or scorching hot. Thank you to the whole team for the hard work and for keeping our neighborhood clean! Highly recommend."
2026-04-03 23:51:09.101000+00:00,Appreciate you,5,False,10,,,,7.0,Appreciate you
2026-04-02 22:22:22.693000+00:00,"I had a few questions regarding my dad's account, and the customer service representative, <PERSON>, was over the top helpful. Thank you <PERSON>!",5,True,17,,,,6.086956521739131,"I had a few questions regarding my dad's account, and the customer service representative, <PERSON>, was over the top helpful. Thank you <PERSON>!"
2026-04-02 20:18:23.643000+00:00,<PERSON> responded very quickly to my concern and resolved them in a satisfactory manner. She is a good ambassador for <PERSON>’s company!,5,False,5,,,,6.045454545454546,<PERSON> responded very quickly to my concern and resolved them in a satisfactory manner. She is a good ambassador for <PERSON>’s company!
2026-04-02 17:30:24.828000+00:00,"<PERSON> was very helpful in explaining a voice mail message, regarding exchanging a damaged dumpster on our commercial property.  I appreciated her professionalism and courteousness during our conversation.

<DATE_TIME> Update: I canceled service on February 27. I was assured that the service was canceled. I received a final bill on Mar 1 showing that I owed $0. However, I received another bill in April that showed I owed money. The call center responded that they end service by pick up date not when you call to end service. How do I know that the new owners did not dump their garbage and expect me to pay? This is unacceptable.",1,False,11,,,,5.798165137614679,"<PERSON> was very helpful in explaining a voice mail message, regarding exchanging a damaged dumpster on our commercial property.  I appreciated her professionalism and courteousness during our conversation.

<DATE_TIME> Update: I canceled service on February 27. I was assured that the service was canceled. I received a final bill on Mar 1 showing that I owed $0. However, I received another bill in April that showed I owed money. The call center responded that they end service by pick up date not when you call to end service. How do I know that the new owners did not dump their garbage and expect me to pay? This is unacceptable."
2026-04-02 16:16:26.116000+00:00,I had my credit card breached so I needed to change my autopay.  I called <PERSON>'s local number and <PERSON> answered promptly and took the time to walk me through the changes I need to make.  Excellent personal service!  Way to go <PERSON>!,5,False,1,,,,5.465116279069767,I had my credit card breached so I needed to change my autopay.  I called <PERSON>'s local number and <PERSON> answered promptly and took the time to walk me through the changes I need to make.  Excellent personal service!  Way to go <PERSON>!
2026-04-01 03:41:42.023000+00:00,Our trash and recycling guys are the best. They are always on time and they always go the extra mile to pick up any stragglers,5,False,6,,,,5.04,Our trash and recycling guys are the best. They are always on time and they always go the extra mile to pick up any stragglers
2026-03-31 16:06:03.865000+00:00,"Great customer service, I had such a pleasant experience with Jessica. She was extremely helpfulin answering my questions",5,True,14,,,,6.722222222222222,"Great customer service, I had such a pleasant experience with Jessica. She was extremely helpfulin answering my questions"
2026-03-26 14:47:08.414000+00:00,New to <ORGANIZATION> and I will say <PERSON>'s is far better than my last garbage company in <LOCATION>.   I wasn't really impressed with the other guys at all.   I am <PERSON> satisfied with <PERSON>'s!!!!,5,True,135,,,,5.411764705882353,New to <ORGANIZATION> and I will say <PERSON>'s is far better than my last garbage company in <LOCATION>.   I wasn't really impressed with the other guys at all.   I am <PERSON> satisfied with <PERSON>'s!!!!
2026-03-26 06:19:34.142000+00:00,Great place with good people. They are dependable and easy to get a hold of when I have a question,5,True,39,,,,4.9,Great place with good people. They are dependable and easy to get a hold of when I have a question
2026-03-21 21:12:52.981000+00:00,"Honestly it sucks half the time. Everything just seems like an inconvenience to them… lol specially if I have to call and let them know they missed our garbage or recycling. Making it my fault or something or attempting to charge me extra for their lack of work ethics! To me garbage shouldn’t ever be a problem.. and for us here in <ORGANIZATION> it’s often an issue I’m having to call for something more than 10times years. Garbage should just be.. you pay your bill, ask for what you need and move on with life! Not with these guys, and they are our only option to use around here lmaooo",3,False,1,,,,5.3090909090909095,"Honestly it sucks half the time. Everything just seems like an inconvenience to them… lol specially if I have to call and let them know they missed our garbage or recycling. Making it my fault or something or attempting to charge me extra for their lack of work ethics! To me garbage shouldn’t ever be a problem.. and for us here in <ORGANIZATION> it’s often an issue I’m having to call for something more than 10times years. Garbage should just be.. you pay your bill, ask for what you need and move on with life! Not with these guys, and they are our only option to use around here lmaooo"
2026-03-20 17:16:28.298000+00:00,"Driving towards Gig Harbor from <LOCATION> and one of their large container trucks dangerously cut off a car on the highway. If that car hadn’t been paying good attention, there would have been an accident. Take out the trash, don’t drive like trash.",1,True,322,,,,5.72093023255814,"Driving towards Gig Harbor from <LOCATION> and one of their large container trucks dangerously cut off a car on the highway. If that car hadn’t been paying good attention, there would have been an accident. Take out the trash, don’t drive like trash."
2026-03-20 16:07:54.263000+00:00,<PERSON> was so helpful when I called for service. She is such a positive person and it was a pleasure speaking with her.,5,False,2,,,,5.130434782608695,<PERSON> was so helpful when I called for service. She is such a positive person and it was a pleasure speaking with her.
2026-03-19 04:01:12.589000+00:00,The drivers are so friendly! It’s the kids favorite day! They always wave and honk! Thank you!!!!,5,False,7,,,,5.705882352941177,The drivers are so friendly! It’s the kids favorite day! They always wave and honk! Thank you!!!!
2026-03-18 20:30:24.454000+00:00,Maybe you guys should get better trucks so you're not having trash fly out all over the roads,1,True,34,,,,5.166666666666667,Maybe you guys should get better trucks so you're not having trash fly out all over the roads
2026-03-13 01:56:06.060000+00:00,"I’ve had a great experience with <ORGANIZATION>. Their pickup is always predictable and on time (even on holidays), which makes managing our trash and recycling easy. On the rare occasions I’ve needed to contact them, their customer service has been excellent—friendly, responsive, and quick to help. The crews are efficient and get the job done fast. It’s nice to have a reliable service you can count on every week. Highly recommend!",5,False,1,,,,6.083333333333333,"I’ve had a great experience with <ORGANIZATION>. Their pickup is always predictable and on time (even on holidays), which makes managing our trash and recycling easy. On the rare occasions I’ve needed to contact them, their customer service has been excellent—friendly, responsive, and quick to help. The crews are efficient and get the job done fast. It’s nice to have a reliable service you can count on every week. Highly recommend!"
2026-03-12 14:14:51.953000+00:00,I appreciate our drivers! Keep up the good work!,5,False,4,,,,5.333333333333333,I appreciate our drivers! Keep up the good work!
2026-03-12 04:01:33.226000+00:00,"My driver is great, once my trash can was moved by my neighbor so it wasn’t right for the truck to pick it up, my driver got out and straightened it up and emptied my trash. Thank you!",5,False,9,,,,4.842105263157895,"My driver is great, once my trash can was moved by my neighbor so it wasn’t right for the truck to pick it up, my driver got out and straightened it up and emptied my trash. Thank you!"
2026-03-11 15:40:38.038000+00:00,"My garbage had been missed on pick up day , I had emailed customer service and was connected with <PERSON> who got back to me less than 24 hrs with a solution ! I had originally thought my garbage and recycling were both missed & realized it was only garbage, when I then emailed <PERSON> back about the mistake, she was more than happy to make the correction on her side, and still update me on the missed garbage pickup that was supposed to happen . Very helpful, thanks <PERSON> !",5,False,1,,,,5.208791208791209,"My garbage had been missed on pick up day , I had emailed customer service and was connected with <PERSON> who got back to me less than 24 hrs with a solution ! I had originally thought my garbage and recycling were both missed & realized it was only garbage, when I then emailed <PERSON> back about the mistake, she was more than happy to make the correction on her side, and still update me on the missed garbage pickup that was supposed to happen . Very helpful, thanks <PERSON> !"
2026-03-10 18:17:00.520000+00:00,I spoke to <PERSON> this morning.   She was a pleasure to chat with and quickly sent the information that I was looking for.  Great customer service!,5,False,6,,,,5.615384615384615,I spoke to <PERSON> this morning.   She was a pleasure to chat with and quickly sent the information that I was looking for.  Great customer service!
2026-03-09 20:03:27.388000+00:00,"They constantly drive much too fast on our private gravel road; causing safety concerns, unnecessary damage and excessive dust.",1,True,10,,,,6.684210526315789,"They constantly drive much too fast on our private gravel road; causing safety concerns, unnecessary damage and excessive dust."
2026-03-09 01:08:43.287000+00:00,Always good service,5,False,6,,,,6.333333333333333,Always good service
2026-03-06 02:39:13.162000+00:00,Customer service at <PERSON>’s has always been excellent. <PERSON> helped me with my most recent issue and resolved it instantly. She was friendly over the phone. Thanks!,5,True,8,,,,6.111111111111111,Customer service at <PERSON>’s has always been excellent. <PERSON> helped me with my most recent issue and resolved it instantly. She was friendly over the phone. Thanks!
2026-03-05 19:09:11.118000+00:00,<PERSON> helped me fix a problem up real quick,5,False,3,,,,4.777777777777778,<PERSON> helped me fix a problem up real quick
2026-03-03 15:58:24.760000+00:00,Always on time,5,True,11,,,,4.666666666666667,Always on time
2026-03-03 08:23:43.076000+00:00,Great company and <PERSON> is a great rep. We only use their garbage pickup once a month but we are going to be out of town a day or two before our scheduled pickup. Our can will be out on the street 3 weeks and <PERSON> made sure the truck would only pick up our can on the scheduled pickup date of April 6th and it wouldn’t be picked up on March 30th or April 13th when the truck comes by weekly to empty our neighbors cans. We appreciate she arranged it for us.,5,False,7,,,,4.872340425531915,Great company and <PERSON> is a great rep. We only use their garbage pickup once a month but we are going to be out of town a day or two before our scheduled pickup. Our can will be out on the street 3 weeks and <PERSON> made sure the truck would only pick up our can on the scheduled pickup date of April 6th and it wouldn’t be picked up on March 30th or April 13th when the truck comes by weekly to empty our neighbors cans. We appreciate she arranged it for us.
2026-03-03 01:19:42.368000+00:00,Always the best customer service and willing to help.,5,False,8,,,,5.888888888888889,Always the best customer service and willing to help.
2026-03-01 18:03:53.516000+00:00,"Looking at the poor quality of the service vis-a-vis the fees charged, I can't help but wonder why this seems to be the only waste disposal company serving my neighborhood. This company obviously has no incentives compelling any attempts at customer satisfaction on their part. Operates like a crony-capitalist beneficiary with an exclusive licence and no concept of consequences because there is no competition. Shame on the people overseeing waste disposal in <LOCATION>. You are doing a terrible job of oversight !",1,True,10,,,,6.265060240963855,"Looking at the poor quality of the service vis-a-vis the fees charged, I can't help but wonder why this seems to be the only waste disposal company serving my neighborhood. This company obviously has no incentives compelling any attempts at customer satisfaction on their part. Operates like a crony-capitalist beneficiary with an exclusive licence and no concept of consequences because there is no competition. Shame on the people overseeing waste disposal in <LOCATION>. You are doing a terrible job of oversight !"
2026-02-26 19:05:20.813000+00:00,Very thoughtful,5,False,7,,,,7.5,Very thoughtful
2026-02-26 18:58:53.073000+00:00,<PERSON> was very helpful and quick in scheduling our service. <PERSON>'s always does a great job on pickup days!,5,False,13,Thank you for sharing your positive experience with Steph and our service. We're delighted to hear you're happy with our pickup days!,2026-03-04 17:56:03+00:00,-6.0,5.684210526315789,<PERSON> was very helpful and quick in scheduling our service. <PERSON>'s always does a great job on pickup days!
2026-02-24 19:48:30.753000+00:00,Extremely fast and helpful. <PERSON> got back to me and helped me fix my issues without hesitation. I really appreciate the help.,5,False,2,Thank you for sharing your positive experience with Emily. We're delighted to hear she was able to assist you quickly and effectively!,2026-03-04 17:56:19+00:00,-8.0,5.7272727272727275,Extremely fast and helpful. <PERSON> got back to me and helped me fix my issues without hesitation. I really appreciate the help.
2026-02-24 04:54:39.155000+00:00,<PERSON> helped out with the process to have a broken washing machine picked up.,5,False,10,Thank you for sharing your positive experience with Steph. We're delighted to hear she was able to assist you with the pickup process!,2026-03-04 17:56:51+00:00,-9.0,5.5,<PERSON> helped out with the process to have a broken washing machine picked up.
2026-02-23 22:56:35.822000+00:00,I just got off the phone with a lightful person named <PERSON>. I wish everyone was as cheerful and helpful as she was.  Thank you!,5,False,1,Thank you for sharing your positive experience with Cassie. We're delighted to hear she was cheerful and helpful during your call!,2026-03-04 17:57:05+00:00,-9.0,5.16,I just got off the phone with a lightful person named <PERSON>. I wish everyone was as cheerful and helpful as she was.  Thank you!
2026-02-23 22:44:25.644000+00:00,"Hi. I called with a question about the new garbage cans. The customer service representative put my concerns to rest and helped me figure out what to do next. Really friendly and caring customer service. Great work, <ORGANIZATION>!",5,False,5,,,,5.894736842105263,"Hi. I called with a question about the new garbage cans. The customer service representative put my concerns to rest and helped me figure out what to do next. Really friendly and caring customer service. Great work, <ORGANIZATION>!"
2026-02-19 16:01:44.944000+00:00,The customer service for <ORGANIZATION> is outstanding.  <PERSON> made it so easy to make changes to my account. The service itself is super reliable.,5,False,12,,,,5.833333333333333,The customer service for <ORGANIZATION> is outstanding.  <PERSON> made it so easy to make changes to my account. The service itself is super reliable.
2026-02-18 20:04:03.929000+00:00,always great !,5,False,4,,,,4.666666666666667,always great !
2026-02-18 02:28:22.295000+00:00,<PERSON> was quick to answer and resolve my questions…always have a great experience with Murreys,5,False,2,,,,6.266666666666667,<PERSON> was quick to answer and resolve my questions…always have a great experience with Murreys
2026-02-17 19:03:49.090000+00:00,"Friendly, knowledgeable, and polite. Had questions answered quickly.",5,False,14,,,,8.5,"Friendly, knowledgeable, and polite. Had questions answered quickly."
2026-02-15 05:26:42.676000+00:00,"Great customer service. Yesterday I speak to <PERSON> she was very helpful with me , and helped me with my payment!",5,False,2,,,,5.333333333333333,"Great customer service. Yesterday I speak to <PERSON> she was very helpful with me , and helped me with my payment!"
2026-02-13 00:50:07.543000+00:00,"I always have the best experience and <PERSON> was very friendly and did a great job taking care of what I needed <URL>e is great at her job, please let her know that..<ORGANIZATION>",5,True,20,,,,5.151515151515151,"I always have the best experience and <PERSON> was very friendly and did a great job taking care of what I needed <URL>e is great at her job, please let her know that..<ORGANIZATION>"
2026-02-12 17:56:59.487000+00:00,<PERSON> did a great job helping me order a new garbage can.,5,False,6,,,,4.75,<PERSON> did a great job helping me order a new garbage can.
2026-02-12 15:08:47.957000+00:00,"We have been with <PERSON> for about 16 years!! The drivers are always professional and capable to addressing my questions or concerns if I am outside to meet them.  I have talked with <PERSON> about billing and disposal options for our family.

I really appreciate the professional communication with this company. They always put the customer first!!",5,True,16,,,,6.140350877192983,"We have been with <PERSON> for about 16 years!! The drivers are always professional and capable to addressing my questions or concerns if I am outside to meet them.  I have talked with <PERSON> about billing and disposal options for our family.

I really appreciate the professional communication with this company. They always put the customer first!!"
2026-02-12 00:52:49.374000+00:00,"Had phenomenal customer service from <PERSON>. I've had to contact Murreys a handful of times, for a variety of reasons and each time my questions and problems have answers and solutions almost immediately. Will continue using",5,False,5,,,,6.194444444444445,"Had phenomenal customer service from <PERSON>. I've had to contact Murreys a handful of times, for a variety of reasons and each time my questions and problems have answers and solutions almost immediately. Will continue using"
2026-02-09 19:39:30.720000+00:00,<PERSON> helped me out and was super pleasant with an awesome attitude. The staff never disappoints helping and resolving any and all situations…,5,False,12,,,,6.173913043478261,<PERSON> helped me out and was super pleasant with an awesome attitude. The staff never disappoints helping and resolving any and all situations…
2026-02-06 20:27:45.116000+00:00,"It was a pleasure speaking with your service representative, <PERSON>. <PERSON> was incredibly easy to talk to and made the entire experience comfortable and straightforward. <PERSON> listened attentively, answered my questions clearly, and provided excellent customer service throughout our conversation. I truly appreciated the professionalism and friendliness, thank you for such a positive interaction!",5,False,8,,,,7.351851851851852,"It was a pleasure speaking with your service representative, <PERSON>. <PERSON> was incredibly easy to talk to and made the entire experience comfortable and straightforward. <PERSON> listened attentively, answered my questions clearly, and provided excellent customer service throughout our conversation. I truly appreciated the professionalism and friendliness, thank you for such a positive interaction!"
2026-02-06 19:58:26.367000+00:00,Thanks! What would we do without you,5,False,2,,,,5.142857142857143,Thanks! What would we do without you
2026-02-06 18:45:30.936000+00:00,"I had made a mistake on our account and reached out to <PERSON>’s to find out how to correct it. I was connected with <PERSON>, who was incredibly helpful, knowledgeable, and supportive throughout the entire process. She took the time to answer all of my questions, clearly explained everything, and got to work on resolving the issue right away.

Although the matter couldn’t be resolved immediately, <PERSON> demonstrated exceptional initiative by following up with me, keeping me informed, and ensuring the issue was handled as quickly as possible. Her communication and dedication truly stood out.

<PERSON> provided outstanding customer service from start to finish. I couldn’t be more satisfied with how everything was handled and greatly appreciate the support I received.",5,False,4,Thank you for sharing your positive experience with Cassie. We're delighted to hear about her exceptional service and dedication in resolving your account issue.,2026-03-04 18:02:45+00:00,-26.0,6.404958677685951,"I had made a mistake on our account and reached out to <PERSON>’s to find out how to correct it. I was connected with <PERSON>, who was incredibly helpful, knowledgeable, and supportive throughout the entire process. She took the time to answer all of my questions, clearly explained everything, and got to work on resolving the issue right away.

Although the matter couldn’t be resolved immediately, <PERSON> demonstrated exceptional initiative by following up with me, keeping me informed, and ensuring the issue was handled as quickly as possible. Her communication and dedication truly stood out.

<PERSON> provided outstanding customer service from start to finish. I couldn’t be more satisfied with how everything was handled and greatly appreciate the support I received."
2026-02-06 17:34:26.483000+00:00,Appreciate great service and the App makes it easy to communicate and keep track of sched,4,False,8,,,,5.5625,Appreciate great service and the App makes it easy to communicate and keep track of sched
2026-02-06 16:43:06.547000+00:00,"Always receive the highest level of customer service.
Thank you! <LOCATION>",5,False,5,"Thank you for your kind words, Ernie! We're thrilled to hear you're satisfied with our customer service.",2025-04-29 18:41:43+00:00,282.0,6.384615384615385,"Always receive the highest level of customer service.
Thank you! <LOCATION>"
2026-02-05 18:20:37.453000+00:00,"The garbage service is <URL>e problem is how they bill me....I emailed them 4 days ago to ask when the bill is <URL>ey replied "" on the 25 of February."".... but lord an behold they took it out of my account this morning....what is with <URL> never know when they charge you its different  every other month..",1,True,8,"Mrs Bolson, thank you for your recent review and feedback, we apologize for any confusion on your billing. We bill every other month, and your bill is due the 25th of every even month. You have however selected for your auto pay to process payment 20 days before the due date. If you would like your autopay to process differently, please log into your online portal and update your payment preferences to pay on the due date. ",2026-03-04 17:54:12+00:00,-27.0,5.614035087719298,"The garbage service is <URL>e problem is how they bill me....I emailed them 4 days ago to ask when the bill is <URL>ey replied "" on the 25 of February."".... but lord an behold they took it out of my account this morning....what is with <URL> never know when they charge you its different  every other month.."
2026-02-05 00:28:07.412000+00:00,<PERSON> is the epitome of excellent customer service. I really wish all my experiences were this easy.,5,True,64,,,,5.882352941176471,<PERSON> is the epitome of excellent customer service. I really wish all my experiences were this easy.
2026-02-03 03:04:09.713000+00:00,Murreys is the best! Our garbage person is always doing the best job for our neighborhood! Thank you!,5,True,21,,,,5.611111111111111,Murreys is the best! Our garbage person is always doing the best job for our neighborhood! Thank you!
2026-01-31 21:12:13.695000+00:00,Really nice  people my son loves garbage trucks his hole life 5 starts be company,5,False,4,,,,5.4,Really nice  people my son loves garbage trucks his hole life 5 starts be company
2026-01-31 14:57:47.272000+00:00,"Thank you very much, <PERSON>! <PERSON> provided exceptional customer service with her expertise and genuine friendliness! I truly appreciated her help with setting up an on-line new auto-pay account.",5,False,4,,,,6.482758620689655,"Thank you very much, <PERSON>! <PERSON> provided exceptional customer service with her expertise and genuine friendliness! I truly appreciated her help with setting up an on-line new auto-pay account."
2026-01-29 13:28:43.302000+00:00,Reliable service,5,False,2,,,,8.0,Reliable service
2026-01-29 01:08:44.440000+00:00,"<PERSON> was very nice to remind me and restart our service after a long vacation.
Thanks <PERSON>",5,False,2,,,,5.705882352941177,"<PERSON> was very nice to remind me and restart our service after a long vacation.
Thanks <PERSON>"
2026-01-28 19:13:59.281000+00:00,"Shout out to <PERSON> for her quick communication, follow up and being courteous .",5,False,1,,,,5.642857142857143,"Shout out to <PERSON> for her quick communication, follow up and being courteous ."
2026-01-24 19:35:23.963000+00:00,"Update <DATE_TIME> Our assigned <ORGANIZATION> continue with carefui pickups and who deserve our thanks every week!

We appreciate Murreys waste and recycling services. They have evolved over the last decade to employ digital technologies to keep a customer focus. In particular we value the notifications of changes to services for holidays and inclement weather conditions. Rates have been fair as well. Thanks to our drivers and all <ORGANIZATION>!",5,True,20,,,,6.371428571428571,"Update <DATE_TIME> Our assigned <ORGANIZATION> continue with carefui pickups and who deserve our thanks every week!

We appreciate Murreys waste and recycling services. They have evolved over the last decade to employ digital technologies to keep a customer focus. In particular we value the notifications of changes to services for holidays and inclement weather conditions. Rates have been fair as well. Thanks to our drivers and all <ORGANIZATION>!"
2026-01-20 21:14:09.176000+00:00,I just realized I owe my driver(s) a Big THANK YOU!  I had forgotten to put my recycling container out to the street with my garbage container...  But my driver saw it up by my house and took the time to take it down to be dumped AND brought it back up to the house!  Awesome Service!,5,True,7,,,,4.982456140350878,I just realized I owe my driver(s) a Big THANK YOU!  I had forgotten to put my recycling container out to the street with my garbage container...  But my driver saw it up by my house and took the time to take it down to be dumped AND brought it back up to the house!  Awesome Service!
2026-01-20 17:40:07.572000+00:00,Thanks for your good service. Very professional. Thanks,5,False,2,,,,6.875,Thanks for your good service. Very professional. Thanks
2026-01-19 17:40:34.842000+00:00,Both drivers are always so amazing and helpful!,5,True,11,,,,5.875,Both drivers are always so amazing and helpful!
2026-01-15 23:00:39.467000+00:00,<PERSON> was courteous and professional.    She was ready with answers to my questions and even offered suggestions.  She obviously likes her job which showed in her conversation.     Thanks for your service,5,True,16,,,,6.580645161290323,<PERSON> was courteous and professional.    She was ready with answers to my questions and even offered suggestions.  She obviously likes her job which showed in her conversation.     Thanks for your service
2026-01-13 20:07:00.024000+00:00,Always on time and do not tip bin over,5,False,6,,,,4.222222222222222,Always on time and do not tip bin over
2026-01-09 21:22:42.269000+00:00,They are caring and consistent… two things you look for in a garbage collection service!,5,True,22,,,,5.866666666666666,They are caring and consistent… two things you look for in a garbage collection service!
2026-01-08 03:32:11.127000+00:00,Thanks to my <PERSON>’s driver for calmly grabbing my dog when she spooked this morning,5,False,4,,,,5.666666666666667,Thanks to my <PERSON>’s driver for calmly grabbing my dog when she spooked this morning
2026-01-03 01:57:16.173000+00:00,"I am so thankful that you accept extra bags,  It's probably a pain to get out of the truck",5,True,2,,,,4.7368421052631575,"I am so thankful that you accept extra bags,  It's probably a pain to get out of the truck"
2025-12-31 03:25:02.319000+00:00,"Wonderful customer service. The mechanic, <PERSON>, was a really stand out employee.",5,True,7,,,,6.75,"Wonderful customer service. The mechanic, <PERSON>, was a really stand out employee."
2025-12-29 18:33:16.740000+00:00,"I've been a <ORGANIZATION> customer for just over 25 years. My wife and I are currently short-term renting our home in <ORGANIZATION>, which has created some garbage challenges. We now live in <LOCATION> and that has made this rental house and the garbage issue more complex. I do want to give a shout out to <PERSON> (and <PERSON>’s). <PERSON> has been working to get us squared away with our garbage issues and she is doing an outstanding job. She is very professional when we talk on the phone as well as very pleasant to talk to. She both represents <PERSON>'s and advocates for us with impeccable integrity.",5,False,6,,,,5.4907407407407405,"I've been a <ORGANIZATION> customer for just over 25 years. My wife and I are currently short-term renting our home in <ORGANIZATION>, which has created some garbage challenges. We now live in <LOCATION> and that has made this rental house and the garbage issue more complex. I do want to give a shout out to <PERSON> (and <PERSON>’s). <PERSON> has been working to get us squared away with our garbage issues and she is doing an outstanding job. She is very professional when we talk on the phone as well as very pleasant to talk to. She both represents <PERSON>'s and advocates for us with impeccable integrity."
2025-12-27 20:03:18.689000+00:00,"Thank you for the great service
Merry Christmas and Happy New Year",5,False,1,,,,5.583333333333333,"Thank you for the great service
Merry Christmas and Happy New Year"
2025-12-20 01:58:29.705000+00:00,"We TRY to be understanding of their service issues... but enough is enough!!  I cannot tell you the number of times they have failed to pick up our garbage as scheduled.  We are ""missed"" on the route time and time again.  Very frustrating!!  They say ""just leave it and we'll get it on your next scheduled day.""  It's just NOT THAT EASY for us to do, so when they don't pick-up, we take it to the dump and it costs $36 every time.  Of course, <PERSON>'s does not issue and credit or reimbursement when they FAIL to provide the service you're paying them for.  I will say every time we call to report a problem, they are very nice, sympathetic and understanding of our frustration.... which is nice, but I'd much rather they just PROVIDE THE SERVICE WE'RE PAYING FOR.",2,False,2,,,,5.457142857142857,"We TRY to be understanding of their service issues... but enough is enough!!  I cannot tell you the number of times they have failed to pick up our garbage as scheduled.  We are ""missed"" on the route time and time again.  Very frustrating!!  They say ""just leave it and we'll get it on your next scheduled day.""  It's just NOT THAT EASY for us to do, so when they don't pick-up, we take it to the dump and it costs $36 every time.  Of course, <PERSON>'s does not issue and credit or reimbursement when they FAIL to provide the service you're paying them for.  I will say every time we call to report a problem, they are very nice, sympathetic and understanding of our frustration.... which is nice, but I'd much rather they just PROVIDE THE SERVICE WE'RE PAYING FOR."
